,Additional_outlet_count,Cost_for_two,Delivery_Time,Home_Delivery,Delivery_cost,Rating,votes,Cuisine_count,Feature_count,Rest_type_count
2375,4,500,35,1,99,3.8,233,3,1,1
2376,4,350,45,1,0,3.4,20,2,1,1
2377,4,550,45,1,99,4.0,669,3,1,2
2378,1,500,50,1,99,3.3,68,3,1,1
2379,4,700,45,0,76,3.5,143,2,1,1
2380,4,750,45,0,76,3.8,388,5,1,1
2381,4,300,45,0,76,3.9,115,1,1,1
2382,4,650,45,0,76,3.7,512,5,1,1
2383,4,150,45,0,76,3.8,57,2,1,1
2384,4,700,45,1,99,3.6,206,3,1,1
2385,4,600,45,0,76,3.7,166,3,1,1
2386,1,500,45,0,76,3.9,47,1,1,2
2387,4,400,45,1,99,3.3,68,3,1,1
2388,4,500,45,1,99,3.9,185,4,1,1
2389,4,450,45,1,99,3.7,52,1,1,1
2390,4,550,30,1,99,3.9,345,3,1,1
2391,4,300,45,0,76,3.7,84,3,1,1
2392,4,1100,45,1,0,3.9,272,6,1,1
2393,4,500,30,1,0,3.7,38,1,1,1
2394,4,400,45,0,76,3.6,136,1,1,1
2395,4,250,45,0,76,3.8,87,2,1,1
2396,4,350,45,1,99,3.8,109,3,1,1
2397,4,600,50,1,99,4.0,276,5,1,1
2398,4,300,45,0,76,4.0,174,1,1,1
2399,4,600,45,0,76,3.4,22,2,1,1
2400,4,600,45,1,99,4.4,29,5,1,1
2401,4,200,45,1,99,3.7,54,2,1,1
2402,4,300,45,0,76,3.5,25,1,1,1
2403,1,200,45,1,0,3.5,35,3,1,1
2404,4,600,45,0,76,3.8,39,2,1,1
2405,4,500,45,0,76,3.9,723,3,1,1
2406,4,450,60,1,99,0.0,238,3,1,1
2407,4,300,45,1,0,0.0,238,2,1,1
2408,4,500,60,1,99,0.0,238,2,1,1
2409,4,650,46,1,99,3.9,497,2,1,1
2410,4,300,45,0,76,3.8,92,1,1,1
2411,4,400,50,1,99,3.6,243,1,1,1
2412,4,350,45,1,99,3.7,73,4,1,2
2413,4,300,45,1,99,4.2,115,2,1,1
2414,4,700,45,1,0,3.5,28,6,1,1
2415,4,350,45,1,99,3.8,495,2,1,1
2416,4,400,45,1,99,4.0,333,4,1,1
2417,4,1500,45,1,99,4.1,154,3,1,1
2418,4,250,45,0,76,0.0,238,1,1,1
2419,4,200,45,1,0,0.0,238,2,1,1
2420,4,600,45,1,0,4.3,170,2,1,1
2421,13,200,45,0,76,3.7,79,2,1,2
2422,4,400,45,0,76,4.0,88,1,1,1
2423,4,400,45,1,99,3.6,90,2,1,1
2424,4,500,45,1,0,3.8,130,4,1,1
2425,4,700,45,1,0,3.6,686,4,1,1
2426,1,300,45,1,99,3.5,34,2,1,2
2427,4,700,40,1,0,3.7,174,2,1,1
2428,4,400,45,0,76,4.3,154,2,1,2
2429,4,500,45,1,99,3.8,197,4,1,1
2430,4,300,45,0,76,3.3,124,8,1,1
2431,4,600,45,0,76,3.9,585,3,1,1
2432,4,550,45,0,76,3.6,133,5,1,1
2433,4,1000,45,0,76,3.6,126,4,1,1
2434,4,500,45,0,76,3.5,136,6,1,1
2435,4,550,45,0,76,3.8,62,4,1,1
2436,4,450,45,0,76,3.9,293,1,1,1
2437,4,400,45,0,76,3.7,32,4,1,1
2438,4,500,45,0,76,3.5,114,4,1,1
2439,66,350,45,0,76,3.5,91,3,1,1
2440,6,300,45,0,76,0.0,238,2,1,2
2441,4,400,45,0,76,0.0,238,1,1,1
2442,4,200,45,0,76,3.6,55,1,1,1
2443,4,350,45,0,76,3.6,91,2,1,1
2444,4,550,45,0,76,3.4,184,3,1,1
2445,4,300,45,0,76,3.5,33,2,1,1
2446,2,700,45,0,76,3.6,209,3,1,1
2447,1,300,45,0,76,3.9,181,2,1,1
2448,4,500,45,0,76,4.0,152,2,1,1
2449,4,1100,45,0,76,3.8,315,4,1,1
2450,4,200,45,0,76,4.3,552,2,1,1
2451,4,400,45,0,76,0.0,238,1,1,1
2452,1,800,30,1,99,3.8,415,4,1,1
2453,4,600,43,1,99,3.9,463,3,1,1
2454,4,600,45,1,99,3.7,232,5,1,1
2455,4,550,45,0,76,3.6,172,2,1,1
2456,4,300,45,0,76,3.9,270,3,1,1
2457,4,500,45,0,76,3.7,219,1,1,1
2458,4,400,45,0,76,3.9,234,2,1,1
2459,4,600,45,0,76,3.5,262,4,1,1
2460,4,150,45,0,76,3.9,399,1,1,2
2461,4,450,45,0,76,3.4,84,1,1,1
2462,4,1200,45,0,76,3.5,75,6,1,1
2463,4,400,30,1,0,3.8,22,3,1,1
2464,1,800,45,1,200,3.8,318,3,1,1
2465,4,600,30,1,99,3.1,495,2,1,1
2466,4,600,45,1,99,3.6,396,3,1,1
2467,4,300,45,0,76,3.4,27,3,1,1
2468,4,450,30,1,99,3.6,355,3,1,1
2469,4,1300,45,0,76,3.8,182,1,3,1
2470,4,300,45,0,76,3.9,112,2,1,2
2471,4,450,45,0,76,3.4,147,4,1,1
2472,4,500,45,1,99,3.5,266,4,1,1
2473,1,450,45,1,99,3.9,340,4,1,1
2474,4,600,45,1,240,3.8,259,3,1,1
2475,4,700,45,0,76,4.4,216,3,1,1
2476,4,500,45,0,76,3.8,90,2,1,1
2477,4,600,45,1,99,4.0,189,3,1,1
2478,4,280,45,0,76,3.7,63,3,1,1
2479,4,800,50,1,99,3.5,30,3,1,1
2480,4,500,45,0,76,0.0,238,1,1,1
2481,4,600,45,0,76,3.7,53,6,1,1
2482,1,1000,55,1,99,4.1,160,2,1,1
2483,4,600,30,1,99,4.1,278,3,3,1
2484,1,400,45,1,99,3.8,122,1,1,1
2485,1,600,50,1,99,4.1,382,4,1,1
2486,4,300,45,1,0,3.7,62,2,1,2
2487,4,350,45,1,99,3.5,72,1,1,1
2488,1,200,45,0,76,3.8,43,1,1,1
2489,4,400,45,1,99,3.8,66,4,1,1
2490,4,500,45,1,99,3.5,17,3,1,1
2491,4,400,45,1,0,0.0,238,3,1,1
2492,4,400,60,1,99,0.0,238,1,1,1
2493,4,550,45,0,76,3.9,80,2,1,1
2494,4,300,45,1,0,0.0,238,2,1,1
2495,4,500,45,0,76,3.7,91,4,1,1
2496,4,1100,45,1,99,3.9,532,4,2,1
2497,4,450,45,1,99,3.5,29,1,1,1
2498,4,150,40,1,99,3.6,113,2,1,1
2499,4,1500,45,0,76,4.4,601,4,1,2
2500,4,550,45,1,99,3.7,339,3,1,1
2501,4,300,45,0,76,4.1,460,2,1,1
2502,2,500,30,1,99,3.5,231,3,1,1
2503,2,400,30,1,99,3.9,197,2,1,1
2504,4,850,45,0,76,3.8,187,4,1,1
2505,4,700,30,1,99,3.7,462,4,1,1
2506,4,800,45,1,99,3.7,224,3,1,1
2507,4,250,45,0,76,0.0,238,1,1,1
2508,4,300,55,1,99,3.5,55,2,1,1
2509,1,600,45,1,0,3.5,152,2,1,1
2510,4,350,30,1,99,3.9,194,4,1,1
2511,4,100,45,0,76,3.9,212,2,1,1
2512,4,700,45,0,76,3.8,525,5,1,1
2513,4,600,45,0,76,4.0,178,1,1,1
2514,4,1100,45,0,76,3.8,719,5,1,1
2515,4,300,45,1,99,3.9,315,1,1,1
2516,4,300,45,0,76,4.0,267,5,1,1
2517,4,600,45,1,99,4.3,129,4,1,1
2518,4,500,45,1,0,3.5,153,2,1,1
2519,2,300,45,1,99,3.7,91,2,1,1
2520,4,450,45,1,99,3.6,278,5,1,1
2521,4,2000,45,0,76,4.2,426,4,2,1
2522,4,500,45,1,99,3.8,279,3,1,1
2523,4,650,45,0,76,3.4,66,3,1,1
2524,4,350,45,0,76,3.6,70,1,1,1
2525,4,1500,45,0,76,4.0,228,3,1,1
2526,4,100,45,0,76,4.2,183,1,1,1
2527,4,650,45,0,76,3.7,108,1,1,1
2528,4,450,45,0,76,3.7,88,5,1,1
2529,4,950,45,0,76,3.9,217,3,1,1
2530,4,1500,45,0,76,3.7,34,3,1,1
2531,7,350,45,0,76,4.2,160,2,1,2
2532,4,700,45,0,76,3.4,265,3,1,1
2533,4,500,45,0,76,3.4,119,3,1,1
2534,4,500,45,0,76,3.6,201,3,1,1
2535,4,650,45,0,76,3.5,45,3,1,1
2536,4,1500,45,0,76,3.7,651,3,1,1
2537,4,400,45,0,76,0.0,238,1,1,1
2538,4,200,45,0,76,3.6,23,1,1,1
2539,3,600,45,0,76,3.7,108,2,1,1
2540,4,600,45,0,76,3.8,146,4,1,1
2541,4,100,45,0,76,3.7,200,1,1,1
2542,4,500,45,0,76,3.7,61,2,1,1
2543,4,400,45,0,76,3.9,56,2,1,1
2544,4,700,45,0,76,3.8,136,3,1,1
2545,4,550,45,0,76,3.8,200,4,1,1
2546,4,400,45,0,76,3.7,96,1,1,1
2547,4,850,45,0,76,3.6,172,3,1,1
2548,4,4500,45,0,76,4.0,227,2,1,1
2549,4,400,45,0,76,0.0,238,1,1,1
2550,4,500,45,0,76,3.7,126,2,1,1
2551,4,400,45,0,76,0.0,238,2,1,2
2552,4,3000,45,0,76,4.0,360,1,1,1
2553,4,3500,45,0,76,4.0,266,5,1,1
2554,4,1200,45,0,76,4.0,325,6,1,2
2555,4,500,50,1,99,3.7,140,3,1,1
2556,4,600,45,0,76,3.9,189,3,1,1
2557,4,1000,45,1,300,3.6,415,2,1,1
2558,4,200,45,0,76,3.9,74,2,1,1
2559,4,150,45,0,76,3.8,257,1,1,1
2560,4,1000,45,0,76,0.0,238,2,1,1
2561,4,500,45,0,76,3.7,193,4,1,1
2562,4,350,45,0,76,0.0,238,2,1,2
2563,4,650,45,0,76,3.8,103,2,1,1
2564,4,800,45,0,76,0.0,238,2,1,1
2565,1,600,45,0,76,3.6,103,3,1,1
2566,4,500,45,1,0,4.2,253,2,1,1
2567,4,500,45,0,76,3.9,191,2,1,1
2568,4,1200,45,0,76,3.9,329,3,2,1
2569,4,1000,45,0,76,3.7,300,3,1,1
2570,4,200,45,1,99,3.7,104,2,1,1
2571,4,600,45,1,99,2.9,118,2,1,1
2572,4,200,45,0,76,4.0,165,2,1,1
2573,4,150,45,0,76,3.6,24,1,1,1
2574,3,300,30,1,99,3.8,149,1,1,1
2575,1,450,50,1,99,3.6,113,1,1,1
2576,4,250,45,0,76,3.7,64,2,1,1
2577,4,550,45,0,76,3.6,62,3,1,1
2578,1,450,45,0,76,4.0,485,1,1,1
2579,1,400,50,1,99,3.8,239,8,1,1
2580,4,350,45,1,99,3.5,41,2,1,1
2581,4,300,45,0,76,3.7,52,2,1,2
2582,4,400,45,0,76,3.8,40,2,1,1
2583,1,400,45,1,99,3.5,114,3,1,1
2584,1,300,45,1,99,3.0,33,1,1,1
2585,4,200,45,1,0,3.9,80,2,1,1
2586,7,300,45,0,76,3.9,408,2,1,1
2587,4,300,45,0,76,4.4,139,4,1,1
2588,4,400,45,0,76,3.6,31,3,1,1
2589,4,200,45,0,76,3.5,26,1,1,1
2590,4,400,45,1,99,3.4,39,3,1,1
2591,4,150,60,1,99,3.4,17,3,1,1
2592,4,300,45,1,99,4.0,43,4,1,1
2593,4,600,45,1,99,3.7,68,2,1,1
2594,4,250,45,0,76,3.3,9,3,1,1
2595,2,500,45,0,76,4.0,62,1,1,1
2596,1,600,45,1,0,0.0,238,3,1,1
2597,1,300,45,1,99,3.8,55,1,1,1
2598,4,700,45,0,76,3.8,103,2,1,1
2599,4,800,45,0,76,3.4,41,4,1,1
2600,4,500,45,1,0,3.7,122,3,1,1
2601,4,500,45,0,76,3.5,77,4,1,1
2602,1,450,45,1,99,3.4,203,3,1,1
2603,4,300,45,1,0,3.2,6,1,1,1
2604,4,700,45,0,76,3.0,204,4,1,1
2605,4,600,45,1,0,3.6,254,4,1,1
2606,4,950,45,0,76,4.6,125,1,1,1
2607,4,600,45,1,99,3.9,640,1,1,1
2608,4,600,45,0,76,0.0,238,4,1,1
2609,4,700,45,1,0,0.0,238,1,1,1
2610,4,600,45,0,76,4.1,256,2,1,1
2611,4,1100,30,1,99,4.1,655,4,1,2
2612,1,400,45,0,76,3.3,83,1,1,1
2613,4,300,45,0,76,3.6,27,1,1,1
2614,18,300,45,0,76,3.5,10,2,1,1
2615,4,1000,45,0,76,4.1,510,3,1,1
2616,4,500,45,0,76,3.6,161,7,1,1
2617,4,500,45,0,76,3.8,43,2,1,1
2618,4,450,45,0,76,3.8,84,2,1,1
2619,4,200,45,0,76,3.8,122,2,1,2
2620,4,1000,45,0,76,3.7,78,2,1,1
2621,4,200,45,0,76,3.7,52,3,1,1
2622,4,500,45,0,76,0.0,238,1,1,1
2623,10,150,45,0,76,3.3,59,2,1,1
2624,4,3800,45,0,76,4.0,227,1,1,1
2625,4,500,45,0,76,3.5,14,2,1,1
2626,4,200,45,0,76,3.5,23,2,1,1
2627,3,400,45,0,76,3.6,14,1,1,1
2628,4,100,45,0,76,3.8,96,1,1,1
2629,4,200,45,0,76,3.9,70,2,1,2
2630,4,450,45,0,76,3.5,71,5,1,1
2631,4,600,45,0,76,3.7,136,2,1,1
2632,1,450,45,0,76,0.0,238,1,1,1
2633,4,650,45,0,76,3.5,84,3,1,1
2634,4,550,45,0,76,3.5,206,1,1,1
2635,4,150,45,0,76,3.9,151,1,1,1
2636,4,600,45,0,76,3.6,384,5,1,1
2637,4,500,45,0,76,3.7,72,3,1,1
2638,4,600,45,0,76,4.2,205,2,1,1
2639,4,550,45,0,76,3.8,120,4,1,1
2640,4,400,45,0,76,3.4,99,3,1,1
2641,4,1000,45,0,76,3.5,473,4,1,1
2642,2,500,45,0,76,2.5,42,2,1,1
2643,4,500,45,0,76,3.7,22,2,1,1
2644,1,1100,45,0,76,0.0,238,2,1,1
2645,4,500,45,0,76,3.6,250,5,1,1
2646,4,600,45,0,76,3.5,59,1,1,1
2647,4,650,45,0,76,3.7,211,3,1,1
2648,4,850,45,0,76,3.8,85,3,1,1
2649,4,550,45,0,76,3.8,335,3,1,2
2650,4,600,44,1,240,3.6,156,4,1,1
2651,4,400,45,1,99,2.9,224,5,1,1
2652,4,550,30,1,99,3.4,50,3,1,1
2653,4,600,45,1,99,3.8,127,3,1,1
2654,4,300,45,0,76,3.8,171,2,1,1
2655,4,500,45,0,76,0.0,238,2,1,1
2656,4,500,45,1,99,4.0,350,3,1,1
2657,4,250,45,0,76,3.7,128,1,1,1
2658,4,500,45,1,0,3.4,75,4,1,1
2659,4,450,45,1,99,3.4,41,3,1,1
2660,4,800,45,0,76,3.5,209,6,1,1
2661,4,600,46,1,240,3.6,363,1,1,1
2662,4,1600,45,0,76,3.7,793,5,2,1
2663,4,150,45,0,76,3.7,124,2,1,1
2664,4,800,45,0,76,3.9,477,2,1,1
2665,4,450,30,1,99,3.7,87,5,1,1
2666,4,700,45,1,200,4.0,180,7,1,1
2667,4,500,45,1,99,3.8,96,3,1,1
2668,4,650,45,1,99,4.0,221,4,1,1
2669,4,400,40,1,99,3.6,105,2,1,1
2670,4,300,45,0,76,3.5,69,2,1,1
2671,4,700,55,1,99,3.6,163,3,1,1
2672,4,600,45,0,76,4.0,186,3,1,1
2673,4,600,40,1,99,4.0,140,4,1,1
2674,4,600,50,1,99,3.5,223,2,1,1
2675,4,600,45,1,99,3.5,92,1,1,1
2676,4,600,45,1,99,3.3,86,1,1,1
2677,4,500,45,1,0,3.7,267,2,1,1
2678,4,400,45,0,76,3.5,173,2,1,1
2679,1,500,45,0,76,4.2,105,1,1,1
2680,4,400,30,1,99,3.8,144,5,1,1
2681,6,600,50,1,199,3.5,243,6,1,1
2682,4,500,45,1,99,3.7,42,2,1,1
2683,4,400,45,0,76,3.9,91,5,1,1
2684,4,300,45,1,99,4.0,56,1,1,1
2685,4,800,45,0,76,3.6,78,3,1,1
2686,4,250,45,1,99,3.7,117,1,1,1
2687,4,250,45,1,0,3.4,30,1,1,1
2688,4,400,45,1,99,3.5,42,2,1,1
2689,4,800,45,0,76,3.7,70,6,1,1
2690,1,250,45,0,76,3.9,41,1,1,1
2691,4,250,45,1,0,3.3,12,3,1,1
2692,1,300,45,1,0,3.2,8,2,1,1
2693,1,300,45,1,0,3.2,8,2,1,1
2694,4,300,45,1,99,3.5,100,2,1,1
2695,4,500,60,1,99,3.8,41,8,1,1
2696,4,400,45,1,0,0.0,238,3,1,1
2697,4,350,40,1,0,3.3,9,4,1,1
2698,4,400,45,1,0,0.0,238,2,1,1
2699,4,300,60,1,99,0.0,238,1,1,1
2700,1,300,45,0,76,3.6,93,1,1,1
2701,4,900,45,1,99,3.6,558,5,1,1
2702,4,250,45,0,76,3.7,89,1,1,1
2703,4,300,45,0,76,4.0,436,2,1,1
2704,2,800,45,1,0,3.9,117,3,1,1
2705,1,700,45,0,76,2.8,117,1,1,1
2706,4,850,45,1,99,3.8,464,3,1,1
2707,4,250,45,0,76,3.9,670,4,1,2
2708,4,500,45,0,76,0.0,238,2,1,1
2709,4,450,45,0,76,3.7,463,6,1,1
2710,4,600,45,0,76,3.5,212,4,1,1
2711,4,1300,45,0,76,3.8,462,4,1,1
2712,4,1000,45,1,99,3.8,349,2,1,1
2713,4,500,53,1,99,3.9,240,6,1,1
2714,4,600,75,1,99,4.0,382,3,1,1
2715,4,700,45,1,0,0.0,238,2,1,1
2716,2,500,45,0,76,3.8,103,2,1,1
2717,4,800,45,1,99,4.0,474,4,1,1
2718,4,600,45,0,76,3.3,32,4,1,1
2719,1,230,45,0,76,3.8,139,2,1,1
2720,4,550,45,0,76,3.7,132,4,1,1
2721,4,900,45,0,76,3.6,81,6,1,1
2722,4,400,45,0,76,3.9,201,5,1,1
2723,76,350,45,0,76,4.2,184,2,1,1
2724,4,600,45,0,76,3.8,99,2,1,1
2725,4,300,45,0,76,3.5,26,2,1,1
2726,4,300,45,0,76,3.4,58,1,1,1
2727,4,300,45,0,76,3.5,16,1,1,1
2728,1,750,45,0,76,3.8,645,3,1,1
2729,4,400,45,0,76,0.0,238,1,1,1
2730,4,500,45,0,76,3.7,230,1,1,1
2731,4,400,45,0,76,3.6,134,6,1,1
2732,4,400,45,0,76,3.8,139,3,1,1
2733,4,450,45,0,76,3.1,58,3,1,1
2734,3,2000,45,0,76,3.4,261,2,1,2
2735,4,700,45,0,76,3.5,94,6,1,1
2736,4,500,45,0,76,3.7,58,3,1,1
2737,4,500,45,0,76,3.5,314,3,1,1
2738,4,500,45,1,99,2.9,109,5,1,1
2739,4,800,45,0,76,3.3,291,5,1,1
2740,2,800,45,0,76,3.9,185,2,1,1
2741,4,600,45,0,76,3.4,230,5,1,1
2742,4,1500,45,1,0,3.6,357,3,1,1
2743,4,550,45,0,76,3.3,389,2,1,1
2744,1,800,45,0,76,3.8,242,2,1,1
2745,4,400,45,1,99,2.3,176,3,1,1
2746,4,450,45,1,99,3.8,135,2,1,1
2747,4,700,45,1,99,3.0,77,4,1,1
2748,1,1300,45,0,76,3.8,889,4,1,1
2749,4,100,45,0,76,3.8,143,2,1,1
2750,3,300,45,0,76,3.2,255,1,1,1
2751,2,350,45,1,99,3.6,67,1,1,1
2752,1,400,45,1,0,3.2,65,2,1,1
2753,4,4000,45,0,76,4.2,358,2,2,1
2754,1,500,45,0,76,3.6,289,3,1,1
2755,4,800,45,0,76,3.9,737,3,1,1
2756,4,500,45,0,76,3.9,70,2,1,1
2757,4,200,45,1,0,3.6,25,3,1,2
2758,4,350,60,1,99,3.8,62,2,1,1
2759,4,1050,45,0,76,3.8,347,3,1,1
2760,4,200,35,1,99,3.5,18,1,1,1
2761,4,1000,45,0,76,3.9,491,7,2,1
2762,4,550,45,0,76,3.4,67,2,1,1
2763,4,550,45,1,99,3.7,112,4,1,1
2764,4,500,50,1,99,2.9,409,5,1,1
2765,4,400,45,1,99,3.6,70,2,1,1
2766,4,400,45,1,99,3.6,70,2,1,1
2767,4,400,50,1,0,3.6,45,1,1,1
2768,4,800,45,1,0,3.9,746,4,1,1
2769,4,500,30,1,99,3.5,44,5,1,1
2770,4,500,45,1,0,3.8,232,2,1,1
2771,4,350,45,0,76,4.0,254,2,2,2
2772,4,150,45,0,76,3.5,34,1,1,1
2773,4,350,45,1,99,3.6,52,2,1,1
2774,4,350,45,1,0,3.5,16,1,1,1
2775,4,400,45,0,76,3.8,61,2,1,1
2776,4,400,30,1,99,3.4,15,8,1,1
2777,4,600,45,0,76,3.5,20,1,1,1
2778,2,300,45,1,0,3.3,9,2,1,1
2779,4,400,45,1,0,0.0,238,1,1,1
2780,4,450,55,1,99,3.6,42,2,1,1
2781,5,300,45,1,99,3.7,49,1,1,1
2782,4,450,45,0,76,3.6,37,1,1,1
2783,4,500,30,1,0,4.5,353,1,1,1
2784,4,1000,45,0,76,2.7,383,8,1,1
2785,4,1200,45,0,76,3.5,344,3,1,1
2786,4,800,45,0,76,0.0,238,2,1,1
2787,4,600,45,0,76,3.3,80,2,1,1
2788,4,600,45,1,99,3.7,118,3,1,1
2789,4,500,45,0,76,3.7,250,2,1,1
2790,4,550,45,1,99,4.0,227,3,1,1
2791,4,3000,45,0,76,0.0,238,2,1,1
2792,4,500,45,0,76,3.6,36,2,1,1
2793,4,350,45,0,76,3.5,110,2,1,1
2794,4,400,45,1,0,0.0,238,1,1,1
2795,4,350,45,0,76,3.5,110,2,1,1
2796,4,500,45,0,76,3.5,26,2,1,1
2797,4,600,45,0,76,3.5,29,2,1,1
2798,4,500,45,0,76,3.5,134,2,1,1
2799,4,650,45,0,76,3.6,139,4,1,1
2800,1,250,45,0,76,3.0,41,2,1,1
2801,4,600,45,0,76,3.1,79,1,1,1
2802,4,300,45,0,76,3.5,14,1,1,1
2803,4,300,45,0,76,0.0,238,2,1,1
2804,4,250,45,0,76,3.8,74,1,1,1
2805,6,250,45,0,76,3.6,45,3,1,2
2806,4,450,45,0,76,3.5,35,4,1,1
2807,4,700,45,0,76,3.6,178,4,1,1
2808,6,400,45,0,76,4.1,172,3,1,1
2809,4,400,45,0,76,4.0,116,1,1,1
2810,4,700,45,0,76,3.5,243,4,1,1
2811,4,600,45,0,76,3.5,227,5,1,1
2812,4,300,45,0,76,3.5,28,2,1,1
2813,4,300,45,0,76,4.0,69,2,1,1
2814,4,450,45,0,76,4.0,173,3,1,1
2815,4,600,45,0,76,4.0,157,2,1,1
2816,4,350,45,0,76,3.5,76,2,1,1
2817,4,600,45,0,76,4.1,58,2,1,1
2818,4,100,45,0,76,3.8,75,1,1,1
2819,4,400,45,0,76,3.4,6,1,1,1
2820,4,500,45,0,76,0.0,238,2,1,1
2821,4,250,45,0,76,4.0,421,2,1,1
2822,4,500,45,0,76,3.5,121,4,1,1
2823,4,500,45,0,76,3.9,215,1,1,1
2824,4,450,45,0,76,3.7,79,4,1,1
2825,4,350,45,0,76,3.1,131,3,1,1
2826,4,400,45,1,0,3.6,61,4,1,1
2827,4,500,45,1,99,2.9,127,4,1,1
2828,1,600,45,0,76,3.4,391,2,1,1
2829,4,500,45,1,0,3.7,242,4,1,1
2830,1,600,45,0,76,3.5,354,4,1,1
2831,4,550,39,1,99,3.5,278,5,1,1
2832,4,400,45,1,0,3.4,154,5,1,1
2833,4,550,45,1,99,3.6,262,5,1,1
2834,4,600,45,0,76,3.6,129,4,1,1
2835,4,400,45,0,76,3.8,111,4,1,1
2836,4,100,45,0,76,3.6,27,2,1,1
2837,6,400,45,0,76,0.0,238,2,1,1
2838,4,500,60,1,99,4.0,315,2,2,1
2839,4,150,45,1,0,4.0,174,1,1,1
2840,4,350,45,1,99,3.3,56,1,1,1
2841,4,750,45,0,76,3.7,250,4,1,1
2842,4,300,45,1,99,3.6,56,2,1,1
2843,4,300,45,0,76,3.8,116,1,1,1
2844,4,100,45,1,0,4.0,41,1,1,1
2845,4,700,45,1,99,3.7,253,4,1,1
2846,1,200,45,0,76,3.8,155,2,1,2
2847,4,450,45,0,76,3.7,190,4,1,1
2848,4,300,50,1,0,3.8,153,1,1,1
2849,4,400,30,1,0,3.9,111,4,1,1
2850,4,250,60,1,99,3.2,15,1,1,1
2851,2,200,30,1,99,4.0,218,1,1,1
2852,3,500,45,1,99,3.9,336,1,1,1
2853,4,550,45,0,76,4.1,566,6,1,1
2854,4,700,45,1,99,4.0,59,1,1,1
2855,4,500,45,1,99,3.3,7,4,1,1
2856,4,600,45,1,0,3.4,12,3,1,1
2857,4,550,40,1,99,3.9,335,4,1,1
2858,4,300,60,1,99,0.0,238,2,1,1
2859,4,250,45,1,0,0.0,238,2,1,1
2860,4,450,45,0,76,0.0,238,2,1,1
2861,4,300,45,0,76,3.4,39,1,1,1
2862,4,500,45,0,76,3.8,237,3,1,1
2863,4,500,45,0,76,3.8,90,1,1,1
2864,4,400,45,1,99,4.1,155,1,1,1
2865,4,300,45,1,99,3.9,104,1,1,1
2866,4,500,45,1,99,3.7,157,3,1,1
2867,4,3500,45,0,76,4.5,149,1,1,1
2868,4,3500,45,0,76,4.5,149,1,1,1
2869,4,550,45,1,99,3.5,135,4,1,1
2870,4,700,60,1,99,4.3,147,8,1,1
2871,4,300,60,1,99,3.8,27,4,1,1
2872,4,400,45,0,76,3.6,162,4,1,1
2873,4,350,45,1,0,3.5,24,3,1,1
2874,4,500,30,1,99,3.7,177,4,1,1
2875,4,600,45,1,240,3.4,386,4,1,1
2876,4,300,45,1,99,3.8,48,3,1,1
2877,2,350,45,0,76,3.7,56,4,1,1
2878,4,500,45,0,76,4.4,174,2,1,1
2879,4,200,45,0,76,4.1,120,2,1,1
2880,4,400,55,1,99,3.6,243,3,1,1
2881,4,250,60,1,99,3.8,100,2,1,1
2882,4,400,45,0,76,3.8,159,5,1,1
2883,4,300,45,0,76,3.7,52,1,1,1
2884,4,300,45,0,76,3.6,25,1,1,1
2885,4,550,45,0,76,3.4,70,6,1,1
2886,4,250,45,0,76,3.7,40,2,1,1
2887,4,200,45,1,99,3.5,123,1,1,1
2888,4,550,45,0,76,3.6,64,4,1,1
2889,4,1600,45,0,76,4.1,519,4,1,1
2890,4,300,45,1,99,3.8,378,5,1,1
2891,4,500,45,0,76,3.6,264,4,1,1
2892,4,800,45,0,76,3.9,279,3,1,1
2893,4,200,45,0,76,3.3,22,4,1,1
2894,4,200,45,0,76,3.8,18,1,1,1
2895,4,350,45,0,76,3.5,19,2,1,1
2896,4,500,45,0,76,4.0,151,2,1,1
2897,4,1500,45,0,76,3.8,148,1,1,2
2898,4,600,45,0,76,3.6,204,4,1,1
2899,4,600,45,0,76,3.3,14,1,1,1
2900,4,600,45,0,76,3.7,33,1,1,1
2901,4,500,45,0,76,2.8,73,4,1,1
2902,4,300,45,0,76,3.8,22,2,1,1
2903,4,250,45,0,76,0.0,238,2,1,1
2904,4,200,45,0,76,3.6,837,1,1,1
2905,4,300,45,0,76,4.0,120,2,1,1
2906,4,450,45,0,76,2.9,92,3,1,1
2907,4,900,45,0,76,3.5,19,1,1,1
2908,4,500,45,0,76,0.0,238,2,1,1
2909,4,1200,45,0,76,3.9,419,4,1,1
2910,4,550,45,0,76,3.8,151,4,1,1
2911,4,650,45,0,76,3.7,423,5,1,1
2912,4,450,45,0,76,3.8,174,5,1,1
2913,4,400,45,0,76,3.8,135,3,1,1
2914,4,500,45,0,76,3.9,232,1,1,1
2915,4,500,45,0,76,3.5,83,5,1,1
2916,4,1700,45,0,76,3.8,560,1,1,1
2917,8,300,45,0,76,3.8,57,2,1,1
2918,4,450,45,0,76,3.1,118,4,1,1
2919,4,600,45,0,76,3.7,86,1,1,1
2920,4,650,45,0,76,3.5,87,4,1,1
2921,4,700,45,0,76,3.9,192,3,1,1
2922,4,700,45,1,99,2.3,372,4,1,1
2923,4,800,45,1,99,3.6,216,2,1,1
2924,4,1700,45,0,76,4.1,190,5,1,1
2925,4,1400,45,0,76,3.8,103,3,1,1
2926,4,1100,45,0,76,0.0,238,4,1,1
2927,4,400,45,0,76,3.8,74,1,1,1
2928,4,500,45,0,76,3.9,261,2,1,1
2929,4,550,45,0,76,3.7,181,4,1,1
